Gene_Locus,Unambiguous Insertion Location?,GeneID,Tn_insertion_position(bp),Gene_Length(bp),PAO1_ortholog,Gene_Name,Gene_Description
PA14_23920,Y,GID751,1171,1506,PA3108,purF,amidophosphoribosyltransferase
PA14_23920,Y,GID751,54,1506,PA3108,purF,amidophosphoribosyltransferase
PA14_23930,Y,GID1512,136,1212,PA3107,metZ,O-succinylhomoserine sulfhydrylase
PA14_23950,Y,GID3142,110,768,PA3106,,oxidoreductase
PA14_23970,Y,GID417,50,1977,PA3105,xcpQ,general secretion pathway protein D
PA14_23970,Y,GID417,1427,1977,PA3105,xcpQ,general secretion pathway protein D
PA14_23970,Y,GID417,1847,1977,PA3105,xcpQ,general secretion pathway protein D
PA14_23980,Y,GID3450,51,708,PA3104,xcpP,secretion protein XcpP
PA14_23990,Y,GID812,820,1509,PA3103,xcpR,general secretion pathway protein E
PA14_23990,Y,GID812,5,1509,PA3103,xcpR,general secretion pathway protein E
PA14_23990,Y,GID812,571,1509,PA3103,xcpR,general secretion pathway protein E
PA14_23990,Y,GID812,571,1509,PA3103,xcpR,general secretion pathway protein E
PA14_24020,Y,GID4498,377,447,PA3101,xcpT,general secretion pathway protein G
PA14_24020,Y,GID4498,190,447,PA3101,xcpT,general secretion pathway protein G
PA14_24060,Y,GID3292,226,714,PA3098,xcpW,general secretion pathway protein J
PA14_24070,Y,GID2234,805,1002,PA3097,xcpX,general secretion pathway protein K
PA14_24100,Y,GID4249,142,525,PA3095,xcpZ,general secretion pathway protein M
PA14_24140,Y,GID1973,192,1038,PA3094,,AraC family transcriptional regulator
PA14_24150,Y,GID1677,47,1119,PA3093,PA3093,hypothetical protein
PA14_24170,Y,GID322,511,2040,PA3092,fadH1,"2,4-dienoyl-CoA reductase"
PA14_24170,Y,GID322,1808,2040,PA3092,fadH1,"2,4-dienoyl-CoA reductase"
PA14_24180,Y,GID887,190,1440,PA3091,PA3091,hypothetical protein
PA14_24190,Y,GID3970,518,933,,,1-aminocyclopropane-1-carboxylate deaminase
PA14_24190,Y,GID3970,28,933,,,1-aminocyclopropane-1-carboxylate deaminase
PA14_24210,Y,GID1974,403,966,PA3089,PA3089,hypothetical protein
PA14_24230,Y,GID1959,298,981,PA3087,PA3087,hypothetical protein
PA14_24240,Y,GID2689,307,861,PA3086,,hypothetical protein
PA14_24260,Y,GID2885,37,801,PA3084,,hypothetical protein
PA14_24260,Y,GID2885,106,801,PA3084,,hypothetical protein
PA14_24270,Y,GID120,40,2658,PA3083,pepN,aminopeptidase
PA14_24270,Y,GID120,2258,2658,PA3083,pepN,aminopeptidase
PA14_24270,Y,GID120,658,2658,PA3083,pepN,aminopeptidase
PA14_24290,Y,GID334,1882,1965,PA3082,gbt,glycine betaine transmethylase
PA14_24290,Y,GID334,1882,1965,PA3082,gbt,glycine betaine transmethylase
PA14_24290,Y,GID334,148,1965,PA3082,gbt,glycine betaine transmethylase
PA14_24290,Y,GID334,1646,1965,PA3082,gbt,glycine betaine transmethylase
PA14_24300,Y,GID926,549,1368,PA3081,,hypothetical protein
PA14_24330,Y,GID204,280,2382,PA3079,,hypothetical protein
PA14_24330,Y,GID204,2147,2382,PA3079,,hypothetical protein
PA14_24340,Y,GID1252,205,1296,PA3078,,two-component sensor
PA14_24350,Y,GID3537,14,672,PA3077,,two-component response regulator
PA14_24350,Y,GID3537,299,672,PA3077,,two-component response regulator
PA14_24360,Y,GID6249,497,2925,,,hypothetical protein
PA14_24370,Y,GID1716,355,1080,PA3076,,hypothetical protein
PA14_24380,Y,GID626,425,1632,PA3075,,hypothetical protein
PA14_24420,Y,GID2350,173,939,PA3071,,hypothetical protein
PA14_24430,Y,GID2233,671,981,PA3070,,hypothetical protein
PA14_24440,Y,GID3830,80,618,PA3069,,lipoprotein
PA14_24480,Y,GID86,390,2847,PA3064,pelA,hypothetical protein
PA14_24490,Y,GID34,2784,3582,PA3063,pelB,hypothetical protein
PA14_24510,Y,GID1149,610,1368,PA3061,pelD,hypothetical protein
PA14_24530,Y,GID2121,170,990,PA3060,pelE,hypothetical protein
PA14_24530,Y,GID2121,170,990,PA3060,pelE,hypothetical protein
PA14_24550,Y,GID711,1457,1524,PA3059,pelF,hypothetical protein
PA14_24550,Y,GID711,745,1524,PA3059,pelF,hypothetical protein
PA14_24560,Y,GID1141,77,1371,PA3058,pelG,hypothetical protein
PA14_24570,Y,GID5345,48,231,PA3057,,hypothetical protein
PA14_24580,Y,GID4400,6,477,PA3056,,hypothetical protein
PA14_24590,Y,GID4330,47,477,PA3055,,hypothetical protein
PA14_24600,Y,GID404,767,1905,PA3054,,carboxypeptidase
PA14_24610,Y,GID2015,100,1002,PA3053,,hydrolytic enzyme
PA14_24620,Y,GID2176,965,981,PA3052,,hypothetical protein
PA14_24630,Y,GID5197,115,282,PA3051,,hypothetical protein
PA14_24640,Y,GID2054,3,1029,PA3050,pyrD,dihydroorotate dehydrogenase 2
PA14_24640,Y,GID2054,3,1029,PA3050,pyrD,dihydroorotate dehydrogenase 2
PA14_24640,Y,GID2054,402,1029,PA3050,pyrD,dihydroorotate dehydrogenase 2
PA14_24640,Y,GID2054,402,1029,PA3050,pyrD,dihydroorotate dehydrogenase 2
PA14_24650,Y,GID5354,13,213,PA3049,rmf,ribosome modulation factor
PA14_24690,Y,GID895,185,1431,PA3047,,D-alanyl-D-alanine carboxypeptidase
PA14_24710,Y,GID3902,368,624,PA3045,,two-component response regulator
PA14_24720,Y,GID279,369,2226,PA3044,,two-component sensor
PA14_24730,Y,GID1024,261,1332,PA3043,,deoxyguanosinetriphosphate triphosphohydrolase-like protein
PA14_24740,Y,GID5106,227,324,PA3042,,hypothetical protein
PA14_24780,Y,GID1028,90,1383,PA3039,,transporter
PA14_24790,Y,GID1248,206,1266,PA3038,,outer membrane porin
PA14_24810,Y,GID2615,502,867,PA3037,,hypothetical protein
PA14_24820,Y,GID2289,435,933,PA3036,,hypothetical protein
PA14_24830,Y,GID3867,596,597,PA3035,,glutathione S-transferase
PA14_24840,Y,GID4127,254,558,PA3034,,transcriptional regulator
PA14_24850,Y,GID5190,5,279,PA3033,,hypothetical protein
PA14_24860,Y,GID876,109,1404,PA3032,snr1,cytochrome c Snr1
PA14_24880,Y,GID5387,128,222,PA3031,,lipoprotein
PA14_24890,Y,GID3781,449,597,PA3030,mobA,molybdopterin-guanine dinucleotide biosynthesis protein MobA
PA14_24900,Y,GID4110,167,540,PA3029,moaB2,molybdopterin biosynthetic protein B2
PA14_24910,Y,GID1493,616,1218,PA3028,moeA2,molybdenum cofactor biosynthesis protein A2
PA14_24920,Y,GID1915,256,1032,PA3027,,transcriptional regulator
PA14_24940,Y,GID662,749,1596,PA3026,,hypothetical protein
PA14_24940,Y,GID662,1352,1596,PA3026,,hypothetical protein
PA14_24950,Y,GID6237,957,1386,,,FAD-dependent glycerol-3-phosphate dehydrogenase
PA14_24960,Y,GID659,17,1560,PA3024,,carbohydrate kinase
PA14_24970,Y,GID2565,475,909,PA3023,,lipid kinase
PA14_24980,Y,GID2953,758,807,PA3022,,hypothetical protein
PA14_24990,Y,GID4809,277,387,PA3021,,hypothetical protein
PA14_25000,Y,GID384,45,1929,PA3020,,lytic transglycosylase
PA14_25020,Y,GID435,26,1923,PA3019,,ABC transporter ATP-binding protein
PA14_25020,Y,GID435,1261,1923,PA3019,,ABC transporter ATP-binding protein
PA14_25020,Y,GID435,1261,1923,PA3019,,ABC transporter ATP-binding protein
PA14_25020,Y,GID435,1261,1923,PA3019,,ABC transporter ATP-binding protein
PA14_25030,Y,GID3406,74,687,PA3018,,hypothetical protein
PA14_25050,Y,GID4457,330,435,PA3016,,hypothetical protein
PA14_25060,Y,GID2986,356,819,PA3015,,hypothetical protein
PA14_25080,Y,GID285,312,2148,PA3014,fadB,multifunctional fatty acid oxidation complex subunit alpha
PA14_25090,Y,GID1552,347,1176,PA3013,fadA,3-ketoacyl-CoA thiolase
PA14_25100,Y,GID4801,48,375,PA3012,,hypothetical protein
PA14_25110,Y,GID125,2521,2607,PA3011,topA,DNA topoisomerase I
PA14_25110,Y,GID125,2311,2607,PA3011,topA,DNA topoisomerase I
PA14_25110,Y,GID125,2311,2607,PA3011,topA,DNA topoisomerase I
PA14_25130,Y,GID4275,167,519,PA3010,,hypothetical protein
PA14_25150,Y,GID4411,472,486,PA3008,,hypothetical protein
PA14_25210,Y,GID3216,197,738,PA3004,,5'-methylthioadenosine phosphorylase
PA14_25220,Y,GID3675,414,630,PA3003,,hypothetical protein
PA14_25220,Y,GID3675,414,630,PA3003,,hypothetical protein
PA14_25230,Y,GID42,288,3447,PA3002,mfd,transcription-repair coupling factor
PA14_25230,Y,GID42,894,3447,PA3002,mfd,transcription-repair coupling factor
PA14_25270,Y,GID951,1365,1410,PA3000,aroP1,aromatic amino acid transport protein AroP1
PA14_25270,Y,GID951,40,1410,PA3000,aroP1,aromatic amino acid transport protein AroP1
PA14_25270,Y,GID951,307,1410,PA3000,aroP1,aromatic amino acid transport protein AroP1
PA14_25280,Y,GID1171,11,1338,PA2999,nqrA,Na(+)-translocating NADH-quinone reductase subunit A
PA14_25280,Y,GID1171,203,1338,PA2999,nqrA,Na(+)-translocating NADH-quinone reductase subunit A
PA14_25280,Y,GID1171,203,1338,PA2999,nqrA,Na(+)-translocating NADH-quinone reductase subunit A
PA14_25320,Y,GID3066,367,786,PA2997,nqrC,Na(+)-translocating NADH-quinone reductase subunit C
PA14_25320,Y,GID3066,367,786,PA2997,nqrC,Na(+)-translocating NADH-quinone reductase subunit C
PA14_25320,Y,GID3066,590,786,PA2997,nqrC,Na(+)-translocating NADH-quinone reductase subunit C
PA14_25330,Y,GID3601,281,675,PA2996,nqrD,Na(+)-translocating NADH-quinone reductase subunit D
PA14_25340,Y,GID3913,11,609,PA2995,nqrE,Na(+)-translocating NADH-quinone reductase subunit E
PA14_25350,Y,GID1290,649,1224,PA2994,nqrF,Na(+)-translocating NADH-quinone reductase subunit F
PA14_25360,Y,GID2030,127,1029,PA2993,,thiamine biosynthesis lipoprotein
PA14_25370,Y,GID5348,188,228,PA2992,,hypothetical protein
PA14_25390,Y,GID967,965,1395,PA2991,sth,soluble pyridine nucleotide transhydrogenase
PA14_25390,Y,GID967,10,1395,PA2991,sth,soluble pyridine nucleotide transhydrogenase
PA14_25390,Y,GID967,80,1395,PA2991,sth,soluble pyridine nucleotide transhydrogenase
PA14_25390,Y,GID967,80,1395,PA2991,sth,soluble pyridine nucleotide transhydrogenase
PA14_25400,Y,GID3272,11,723,PA2990,,phosphodiesterase
PA14_25410,Y,GID6227,270,309,,,hypothetical protein
PA14_25420,Y,GID3165,202,765,PA2989,,hypothetical protein
PA14_25470,Y,GID4007,461,534,PA2985,,hypothetical protein
PA14_25470,Y,GID4007,25,534,PA2985,,hypothetical protein
PA14_25470,Y,GID4007,283,534,PA2985,,hypothetical protein
PA14_25480,Y,GID239,721,2226,PA2984,,competence protein
PA14_25560,Y,GID62,2438,3174,PA2976,rne,ribonuclease E
PA14_25580,Y,GID2279,126,957,PA2975,rluC,ribosomal large subunit pseudouridine synthase C
PA14_25590,Y,GID3494,658,693,PA2974,,hydrolase
PA14_25600,Y,GID2146,145,981,PA2973,,peptidase
PA14_25620,Y,GID4089,215,537,PA2971,,hypothetical protein
PA14_25630,Y,GID5446,159,183,PA2970,rpmF,50S ribosomal protein L32
PA14_25640,Y,GID2253,43,981,PA2969,plsX,glycerol-3-phosphate acyltransferase PlsX
PA14_25650,Y,GID2493,882,939,PA2968,fabD,malonyl-CoA-ACP transacylase
PA14_25690,Y,GID1367,120,1245,PA2965,fabF1,3-oxoacyl-ACP synthase
PA14_25730,Y,GID1914,818,1050,PA2963,,hypothetical protein
PA14_25730,Y,GID1914,438,1050,PA2963,,hypothetical protein
PA14_25760,Y,GID2120,985,987,PA2961,holB,DNA polymerase III subunit delta'
PA14_25770,Y,GID4894,306,357,PA2960,pilZ,type 4 fimbrial biogenesis protein PilZ
PA14_25770,Y,GID4894,82,357,PA2960,pilZ,type 4 fimbrial biogenesis protein PilZ
PA14_25780,Y,GID3072,304,777,PA2959,,TatD family deoxyribonuclease
PA14_25790,Y,GID1638,79,1134,PA2958,,hypothetical protein
PA14_25800,Y,GID3649,202,639,PA2957,,TetR family transcriptional regulator
PA14_25810,Y,GID2587,128,897,PA2956,,hypothetical protein
PA14_25820,Y,GID3662,94,633,PA2955,,lipoprotein
PA14_25830,Y,GID3901,219,570,PA2954,,hypothetical protein
PA14_25830,Y,GID3901,219,570,PA2954,,hypothetical protein
PA14_25840,Y,GID557,55,1656,PA2953,,electron transfer flavoprotein-ubiquinone oxidoreductase
PA14_25880,Y,GID2614,903,930,PA2951,etfA,electron transfer flavoprotein subunit alpha
PA14_25910,Y,GID2340,328,948,PA2949,,lipase
PA14_25920,Y,GID3201,538,753,PA2948,cobM,precorrin-3 methylase
PA14_25940,Y,GID1739,153,1095,PA2946,,hypothetical protein
PA14_25970,Y,GID27,419,3747,PA2944,cobN,cobaltochelatase subunit CobN
PA14_25990,Y,GID2091,183,1014,PA2942,,magnesium chelatase
PA14_26010,Y,GID1791,437,1140,PA2940,,acyl-CoA thiolase
PA14_26020,Y,GID629,25,1611,PA2939,,aminopeptidase
PA14_26020,Y,GID629,1398,1611,PA2939,,aminopeptidase
PA14_26020,Y,GID629,292,1611,PA2939,,aminopeptidase
PA14_26020,Y,GID629,292,1611,PA2939,,aminopeptidase
PA14_26050,Y,GID955,1147,1458,PA2938,,transporter
PA14_26050,Y,GID955,35,1458,PA2938,,transporter
PA14_26060,Y,GID5073,27,309,PA2937,,hypothetical protein
PA14_26070,Y,GID3876,566,582,PA2936,,hypothetical protein
PA14_26090,Y,GID2119,482,960,PA2934,,hydrolase
PA14_26110,Y,GID1698,6,1179,PA2933,,MFS transporter
PA14_26130,Y,GID1764,608,1110,PA2932,morB,morphinone reductase
PA14_26130,Y,GID1764,545,1110,PA2932,morB,morphinone reductase
PA14_26140,Y,GID3944,488,591,PA2931,,transcriptional regulator
PA14_26150,Y,GID2369,795,927,PA2930,,transcriptional regulator
PA14_26190,Y,GID1137,1008,1332,PA2927,,hypothetical protein
PA14_26220,Y,GID3319,215,714,PA2925,hisM,"histidine ABC transporter, inner membrane permease"
PA14_26230,Y,GID3556,226,690,PA2924,hisQ,histidine transport system permease
PA14_26240,Y,GID3054,632,786,PA2923,hisJ,periplasmic histidine-binding protein HisJ
PA14_26260,Y,GID1492,1136,1170,PA2922,,hydrolase
PA14_26300,Y,GID5310,20,258,PA2919,,hypothetical protein
PA14_26310,Y,GID3285,118,774,PA2918,,short chain dehydrogenase
PA14_26330,Y,GID2664,658,837,PA2917,,AraC family transcriptional regulator
PA14_26330,Y,GID2664,556,837,PA2917,,AraC family transcriptional regulator
PA14_26350,Y,GID2564,619,867,PA2915,,hypothetical protein
PA14_26360,Y,GID2118,365,1032,PA2914,,ABC transporter permease
PA14_26390,Y,GID2194,349,972,PA2913,,hypothetical protein
PA14_26390,Y,GID2194,886,972,PA2913,,hypothetical protein
PA14_26400,Y,GID3060,62,774,PA2912,,ABC transporter ATP-binding protein
PA14_26400,Y,GID3060,62,774,PA2912,,ABC transporter ATP-binding protein
PA14_26420,Y,GID260,593,2157,PA2911,,TonB-dependent receptor
PA14_26420,Y,GID260,1186,2157,PA2911,,TonB-dependent receptor
PA14_26460,Y,GID3264,76,729,PA2909,cobK,cobalt-precorrin-6x reductase
PA14_26500,Y,GID3834,548,627,PA2905,cobH,precorrin-8X methylmutase
PA14_26510,Y,GID3221,358,753,PA2904,cobI,precorrin-2 C(20)-methyltransferase
PA14_26530,Y,GID622,1412,1680,PA2903,cobJ,precorrin-3 methylase CobJ
PA14_26540,Y,GID2771,335,849,PA2902,,hypothetical protein
PA14_26550,Y,GID4997,212,360,PA2901,,lipoprotein
PA14_26550,Y,GID4997,177,360,PA2901,,lipoprotein
PA14_26560,Y,GID3077,244,810,PA2900,,outer membrane protein
PA14_26570,Y,GID3727,272,639,PA2899,,transcriptional regulator
PA14_26590,Y,GID886,19,1440,PA2897,,GntR family transcriptional regulator
PA14_26590,Y,GID886,202,1440,PA2897,,GntR family transcriptional regulator
PA14_26590,Y,GID886,202,1440,PA2897,,GntR family transcriptional regulator
PA14_26600,Y,GID3948,172,585,PA2896,,RNA polymerase sigma factor
PA14_26610,Y,GID3318,382,723,PA2895,,hypothetical protein
PA14_26620,Y,GID4658,213,423,PA2894,,hypothetical protein
PA14_26640,Y,GID439,645,1827,PA2893,,long-chain-acyl-CoA synthetase
PA14_26650,Y,GID2931,63,825,PA2892,,short chain dehydrogenase
PA14_26670,Y,GID372,673,1986,PA2891,,biotin carboxylase
PA14_26670,Y,GID372,1150,1986,PA2891,,biotin carboxylase
PA14_26690,Y,GID3155,377,795,PA2890,,enoyl-CoA hydratase/isomerase
PA14_26700,Y,GID1547,507,1161,PA2889,,acyl-CoA dehydrogenase
PA14_26720,Y,GID651,460,1617,PA2888,,biotin-dependent carboxylase
PA14_26730,Y,GID2612,607,879,PA2887,,short-chain dehydrogenase
PA14_26750,Y,GID482,1503,1803,PA2886,,hypothetical protein
PA14_26750,Y,GID482,111,1803,PA2886,,hypothetical protein
PA14_26760,Y,GID3911,218,597,PA2885,,transcriptional regulator
PA14_26770,Y,GID3028,100,765,PA2884,,hypothetical protein
PA14_26780,Y,GID5478,11,168,PA2883,,hypothetical protein
PA14_26810,Y,GID1832,997,1116,PA2882,,two-component sensor
PA14_26810,Y,GID1832,998,1116,PA2882,,two-component sensor
PA14_26850,Y,GID4247,424,516,PA2880,,hypothetical protein
PA14_26860,Y,GID2613,240,891,PA2879,,LysR family transcriptional regulator
PA14_26870,Y,GID3674,55,642,PA2878,,hypothetical protein
PA14_26880,Y,GID2622,680,894,PA2877,,LysR family transcriptional regulator
PA14_26890,Y,GID3483,619,699,PA2876,pyrF,orotidine 5'-phosphate decarboxylase
PA14_26890,Y,GID3483,619,699,PA2876,pyrF,orotidine 5'-phosphate decarboxylase
PA14_26910,Y,GID2536,784,918,PA2875,,hypothetical protein
PA14_26920,Y,GID2920,164,957,,,hypothetical protein
PA14_26930,Y,GID321,1315,2007,PA2873,,transglutaminase
PA14_26940,Y,GID3126,559,771,PA2872,,hypothetical protein
PA14_26960,Y,GID3027,38,798,PA2871,,hypothetical protein
PA14_26960,Y,GID3027,38,798,PA2871,,hypothetical protein
PA14_26960,Y,GID3027,397,798,PA2871,,hypothetical protein
PA14_26960,Y,GID3027,691,798,PA2871,,hypothetical protein
PA14_26980,Y,GID4450,488,489,PA2869,,hypothetical protein
PA14_27000,Y,GID975,1083,1473,PA2867,,chemotaxis transducer
PA14_27020,Y,GID3007,500,804,PA2866,mttC,secretion protein MttC
PA14_27050,Y,GID983,241,1431,PA2865,,Slt family transglycosylase
PA14_27050,Y,GID983,1393,1431,PA2865,,Slt family transglycosylase
PA14_27070,Y,GID4667,343,435,PA2864,,hypothetical protein
PA14_27070,Y,GID4667,349,435,PA2864,,hypothetical protein
PA14_27090,Y,GID2860,261,867,PA2863,lipH,lipase chaperone
PA14_27090,Y,GID2860,766,867,PA2863,lipH,lipase chaperone
PA14_27100,Y,GID2368,598,936,PA2862,lipA,lactonizing lipase
PA14_27110,Y,GID4126,430,549,PA2861,ligT,2'-5' RNA ligase
PA14_27140,Y,GID183,670,2493,PA2858,,hypothetical protein
PA14_27150,Y,GID3595,33,684,PA2857,,ABC transporter ATP-binding protein
PA14_27180,Y,GID2090,325,972,PA2854,,hypothetical protein
PA14_27200,Y,GID1613,868,1131,PA2852,,hypothetical protein
PA14_27200,Y,GID1613,868,1131,PA2852,,hypothetical protein
PA14_27220,Y,GID4688,22,429,PA2850,ohr,organic hydroperoxide resistance protein
PA14_27230,Y,GID4548,68,456,PA2849,,MarR family transcriptional regulator
PA14_27250,Y,GID2000,896,1020,PA2848,,LysR family transcriptional regulator
PA14_27250,Y,GID2000,39,1020,PA2848,,LysR family transcriptional regulator
PA14_27270,Y,GID3228,578,750,PA2847,,hypothetical protein
PA14_27270,Y,GID3228,341,750,PA2847,,hypothetical protein
PA14_27280,Y,GID2763,316,855,PA2846,,LysR family transcriptional regulator
PA14_27310,Y,GID1472,169,1209,PA2844,,hypothetical protein
PA14_27330,Y,GID1048,261,1347,PA2843,,phospho-2-dehydro-3-deoxyheptonate aldolase
PA14_27330,Y,GID1048,535,1347,PA2843,,phospho-2-dehydro-3-deoxyheptonate aldolase
PA14_27360,Y,GID3009,332,792,PA2841,,enoyl-CoA hydratase
PA14_27370,Y,GID607,18,1704,PA2840,,ATP-dependent RNA helicase
PA14_27370,Y,GID607,109,1704,PA2840,,ATP-dependent RNA helicase
PA14_27390,Y,GID3010,17,771,PA2839,,hypothetical protein
PA14_27400,Y,GID2278,196,972,PA2838,,LysR family transcriptional regulator
PA14_27410,Y,GID971,391,1440,PA2837,,outer membrane protein
PA14_27420,Y,GID2074,71,1065,PA2836,,secretion protein
PA14_27430,Y,GID666,533,1593,PA2835,,multidrug efflux MFS transporter
PA14_27440,Y,GID2478,20,966,PA2834,,transcriptional regulator
PA14_27440,Y,GID2478,435,966,PA2834,,transcriptional regulator
PA14_27440,Y,GID2478,435,966,PA2834,,transcriptional regulator
PA14_27450,Y,GID4577,9,447,PA2833,,hypothetical protein
PA14_27460,Y,GID3571,74,657,PA2832,tpm,thiopurine S-methyltransferase
PA14_27470,Y,GID1591,229,1128,PA2831,,zinc carboxypeptidase
PA14_27480,Y,GID2725,482,876,PA2830,htpX,heat shock protein HtpX
PA14_27490,Y,GID4563,59,453,PA2829,,hypothetical protein
PA14_27500,Y,GID1382,40,1212,PA2828,,aminotransferase
PA14_27500,Y,GID1382,247,1212,PA2828,,aminotransferase
PA14_27500,Y,GID1382,247,1212,PA2828,,aminotransferase
PA14_27520,Y,GID4340,259,486,PA2826,,glutathione peroxidase
PA14_27550,Y,GID218,6,2361,PA2824,,sensor/response regulator hybrid
PA14_27560,Y,GID2577,853,891,PA2823,,hypothetical protein
PA14_27570,Y,GID4399,458,483,PA2822,,GAF domain-containing protein
PA14_27580,Y,GID3576,17,663,PA2821,,glutathione S-transferase
PA14_27590,Y,GID3234,584,774,PA2820,,hypothetical protein
PA14_27640,Y,GID6176,214,321,,,protein associated with synthesis and assembly of refractile inclusion bodies
PA14_27680,Y,GID6172,357,633,,,hypothetical protein
PA14_27690,Y,GID6171,399,594,,,RNA polymerase sigma factor
PA14_27700,Y,GID6170,91,726,,,transcriptional regulator
PA14_27710,Y,GID4617,48,411,PA2817,,hypothetical protein
PA14_27730,Y,GID159,23,2448,PA2815,fadE,acyl-CoA dehydrogenase
PA14_27730,Y,GID159,23,2448,PA2815,fadE,acyl-CoA dehydrogenase
PA14_27730,Y,GID159,1453,2448,PA2815,fadE,acyl-CoA dehydrogenase
PA14_27740,Y,GID3467,10,672,PA2814,,hypothetical protein
PA14_27740,Y,GID3467,36,672,PA2814,,hypothetical protein
PA14_27770,Y,GID2411,26,933,PA2812,,ABC transporter ATP-binding protein
PA14_27770,Y,GID2411,316,933,PA2812,,ABC transporter ATP-binding protein
PA14_27780,Y,GID3141,182,780,PA2811,,ABC transporter permease
PA14_27800,Y,GID1214,753,1332,PA2810,,two-component sensor
PA14_27800,Y,GID1214,1127,1332,PA2810,,two-component sensor
PA14_27810,Y,GID3583,71,681,PA2809,,two-component response regulator
